,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
73,12/11/2017,Cash,$0.0025,09/28/2017,12/12/2017,12/26/2017,USD
74,11/10/2017,Cash,$0.0025,09/28/2017,11/13/2017,11/27/2017,USD
75,10/13/2017,Cash,$0.0025,09/28/2017,10/16/2017,10/30/2017,USD
76,09/08/2017,Cash,$0.0025,06/08/2017,09/11/2017,09/25/2017,USD
77,08/10/2017,Cash,$0.0025,06/08/2017,08/14/2017,08/28/2017,USD
78,07/13/2017,Cash,$0.0025,06/08/2017,07/17/2017,07/31/2017,USD
79,06/08/2017,Cash,$0.0025,03/09/2017,06/12/2017,06/26/2017,USD
80,05/11/2017,Cash,$0.0025,03/09/2017,05/15/2017,05/29/2017,USD
81,04/06/2017,Cash,$0.0025,03/09/2017,04/10/2017,04/24/2017,USD
82,03/09/2017,Cash,$0.0025,10/04/2016,03/13/2017,03/27/2017,USD
83,02/09/2017,Cash,$0.0025,10/04/2016,02/13/2017,02/27/2017,USD
84,01/12/2017,Cash,$0.0025,10/04/2016,01/17/2017,01/30/2017,USD
85,12/08/2016,Cash,$0.0025,08/24/2016,12/12/2016,12/27/2016,USD
86,11/09/2016,Cash,$0.0025,08/24/2016,11/14/2016,11/28/2016,USD
87,10/05/2016,Cash,$0.0025,08/24/2016,10/10/2016,10/24/2016,USD
88,09/08/2016,Cash,$0.0025,05/09/2016,09/12/2016,09/26/2016,USD
89,08/11/2016,Cash,$0.0025,05/09/2016,08/15/2016,08/29/2016,USD
90,07/07/2016,Cash,$0.0025,05/09/2016,07/11/2016,07/25/2016,USD
91,06/09/2016,Cash,$0.0025,03/01/2016,06/13/2016,06/27/2016,USD
92,05/12/2016,Cash,$0.0025,03/01/2016,05/16/2016,05/31/2016,USD
93,04/07/2016,Cash,$0.0025,03/01/2016,04/11/2016,04/25/2016,USD
94,03/10/2016,Cash,$0.0025,12/09/2015,03/14/2016,03/28/2016,USD
95,02/10/2016,Cash,$0.0025,12/09/2015,02/15/2016,02/29/2016,USD
96,01/07/2016,Cash,$0.0025,12/09/2015,01/11/2016,01/25/2016,USD
97,12/10/2015,Cash,$0.0025,09/14/2015,12/14/2015,12/28/2015,USD
98,11/05/2015,Cash,$0.0025,09/14/2015,11/09/2015,11/23/2015,USD
99,10/08/2015,Cash,$0.0025,09/14/2015,10/13/2015,10/27/2015,USD
100,09/10/2015,Cash,$0.005,06/02/2015,09/14/2015,09/28/2015,USD
101,08/06/2015,Cash,$0.005,06/02/2015,08/10/2015,08/24/2015,USD
102,07/09/2015,Cash,$0.005,06/02/2015,07/13/2015,07/27/2015,USD
103,06/11/2015,Cash,$0.005,03/02/2015,06/15/2015,06/29/2015,USD
104,05/07/2015,Cash,$0.005,03/02/2015,05/11/2015,05/26/2015,USD
105,04/09/2015,Cash,$0.005,03/02/2015,04/13/2015,04/27/2015,USD
106,03/05/2015,Cash,$0.005,12/10/2014,03/09/2015,03/23/2015,USD
107,02/05/2015,Cash,$0.005,12/10/2014,02/09/2015,02/23/2015,USD
108,01/08/2015,Cash,$0.005,12/10/2014,01/12/2015,01/26/2015,USD
109,12/11/2014,Cash,$0.005,08/15/2014,12/15/2014,12/29/2014,USD
110,11/06/2014,Cash,$0.005,08/15/2014,11/10/2014,11/24/2014,USD
111,10/08/2014,Cash,$0.005,08/15/2014,10/13/2014,10/27/2014,USD
112,09/11/2014,Cash,$0.005,06/10/2014,09/15/2014,09/29/2014,USD
113,08/07/2014,Cash,$0.005,06/10/2014,08/11/2014,08/25/2014,USD
114,07/10/2014,Cash,$0.005,06/10/2014,07/14/2014,07/28/2014,USD
115,06/05/2014,Cash,$0.005,03/05/2014,06/09/2014,06/23/2014,USD
116,05/08/2014,Cash,$0.005,03/05/2014,05/12/2014,05/27/2014,USD
117,04/10/2014,Cash,$0.005,03/05/2014,04/14/2014,04/28/2014,USD
118,03/06/2014,Cash,$0.005,12/12/2013,03/10/2014,03/24/2014,USD
119,02/06/2014,Cash,$0.005,12/12/2013,02/10/2014,02/24/2014,USD
120,01/09/2014,Cash,$0.005,12/12/2013,01/13/2014,01/27/2014,USD
121,12/05/2013,Cash,$0.005,08/28/2013,12/09/2013,12/23/2013,USD
122,11/06/2013,Cash,$0.005,08/28/2013,11/11/2013,11/25/2013,USD
123,10/03/2013,Cash,$0.005,08/28/2013,10/07/2013,10/22/2013,USD
124,09/05/2013,Cash,$0.005,05/29/2013,09/09/2013,09/23/2013,USD
125,08/08/2013,Cash,$0.005,05/29/2013,08/12/2013,08/26/2013,USD
126,07/11/2013,Cash,$0.005,05/29/2013,07/15/2013,07/29/2013,USD
