,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
26,12/01/2015,Cash,$0.34,11/19/2015,12/03/2015,12/30/2015,USD
27,09/03/2015,Cash,$0.315,07/23/2015,09/08/2015,10/01/2015,USD
28,06/01/2015,Cash,$0.315,05/21/2015,06/03/2015,07/01/2015,USD
29,03/06/2015,Cash,$0.315,01/20/2015,03/10/2015,04/01/2015,USD
30,12/02/2014,Cash,$0.315,11/20/2014,12/04/2014,12/30/2014,USD
31,09/04/2014,Cash,$0.29,07/24/2014,09/08/2014,10/01/2014,USD
32,06/02/2014,Cash,$0.29,05/21/2014,06/04/2014,07/01/2014,USD
33,03/05/2014,Cash,$0.29,01/23/2014,03/07/2014,04/01/2014,USD
34,12/02/2013,Cash,$0.29,11/21/2013,12/04/2013,12/27/2013,USD
35,09/03/2013,Cash,$0.255,07/25/2013,09/05/2013,10/01/2013,USD
36,06/03/2013,Cash,$0.255,05/23/2013,06/05/2013,07/01/2013,USD
37,03/06/2013,Cash,$0.255,01/22/2013,03/08/2013,04/01/2013,USD
38,12/10/2012,Cash,$4.00,11/27/2012,12/12/2012,12/27/2012,USD
39,12/03/2012,Cash,$0.255,11/15/2012,12/05/2012,12/26/2012,USD
40,09/05/2012,Cash,$0.2333333,07/26/2012,09/07/2012,10/01/2012,USD
41,06/04/2012,Cash,$0.35,05/24/2012,06/06/2012,07/02/2012,USD
42,03/01/2012,Cash,$0.35,01/24/2012,03/05/2012,04/02/2012,USD
43,12/02/2011,Cash,$0.35,11/17/2011,12/06/2011,12/27/2011,USD
44,09/01/2011,Cash,$0.32,07/28/2011,09/06/2011,10/03/2011,USD
45,06/06/2011,Cash,$0.32,05/26/2011,06/08/2011,07/01/2011,USD
46,03/07/2011,Cash,$0.32,01/27/2011,03/09/2011,04/01/2011,USD
47,12/08/2010,Cash,$1.00,12/01/2010,12/10/2010,12/28/2010,USD
48,12/03/2010,Cash,$0.32,11/18/2010,12/07/2010,12/27/2010,USD
49,09/02/2010,Cash,$0.30,07/22/2010,09/07/2010,10/01/2010,USD
50,06/03/2010,Cash,$0.30,05/27/2010,06/07/2010,07/01/2010,USD
51,03/04/2010,Cash,$0.30,01/28/2010,03/08/2010,04/01/2010,USD
52,12/03/2009,Cash,$0.30,11/16/2009,12/07/2009,01/04/2010,USD
53,09/03/2009,Cash,$0.2875,07/23/2009,09/08/2009,10/01/2009,USD
54,06/04/2009,Cash,$0.2875,05/28/2009,06/08/2009,07/01/2009,USD
55,03/04/2009,Cash,$0.2875,01/22/2009,03/06/2009,04/01/2009,USD
56,12/04/2008,Cash,$0.2875,11/20/2008,12/08/2008,01/02/2009,USD
57,09/04/2008,Cash,$0.34,07/24/2008,09/08/2008,10/01/2008,USD
58,06/02/2008,Cash,$0.34,05/22/2008,06/04/2008,07/01/2008,USD
59,03/03/2008,Cash,$0.34,01/22/2008,03/05/2008,04/01/2008,USD
60,12/03/2007,Cash,$0.34,11/15/2007,12/05/2007,01/01/2008,USD
61,08/30/2007,Cash,$0.3025,07/26/2007,09/04/2007,10/01/2007,USD
62,06/04/2007,Cash,$0.3025,05/24/2007,06/06/2007,07/01/2007,USD
63,04/09/2007,Cash,$1.6533,03/23/2007,04/05/2007,05/10/2007,USD
64,03/02/2007,Cash,$0.3025,01/25/2007,03/06/2007,04/01/2007,USD
65,11/30/2006,Cash,$0.3025,11/16/2006,12/04/2006,01/01/2007,USD
66,09/05/2006,Cash,$0.28,07/28/2006,09/07/2006,10/01/2006,USD
67,06/05/2006,Cash,$0.28,05/25/2006,06/07/2006,07/01/2006,USD
