,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,04/04/2005,Cash,$0.06,03/25/2005,04/06/2005,04/15/2005,USD
76,12/29/2004,Cash,$0.06,12/16/2004,01/01/2005,01/18/2005,USD
77,10/12/2004,Cash,$0.06,10/07/2004,10/14/2004,10/21/2004,USD
78,06/29/2004,Cash,$0.06,06/24/2004,07/01/2004,07/15/2004,USD
79,04/01/2004,Cash,$0.06,03/27/2004,04/05/2004,04/15/2004,USD
80,12/30/2003,Cash,$0.06,12/17/2003,01/02/2004,01/15/2004,USD
81,10/06/2003,Cash,$0.06,10/02/2003,10/08/2003,10/15/2003,USD
82,07/02/2003,Cash,$0.06,06/26/2003,07/07/2003,07/15/2003,USD
83,04/01/2003,Cash,$0.06,03/28/2003,04/03/2003,04/15/2003,USD
84,12/27/2002,Cash,$0.06,12/18/2002,01/01/2003,01/15/2003,USD
85,09/27/2002,Cash,$0.06,09/19/2002,10/01/2002,10/15/2002,USD
86,07/01/2002,Cash,$0.06,06/27/2002,07/03/2002,07/15/2002,USD
87,03/27/2002,Cash,$0.06,03/21/2002,04/01/2002,04/15/2002,USD
88,12/27/2001,Cash,$0.06,12/19/2001,01/01/2002,01/15/2002,USD
89,09/27/2001,Cash,$0.11,09/19/2001,10/01/2001,10/15/2001,USD
90,06/27/2001,Cash,$0.11,06/25/2001,07/01/2001,07/16/2001,USD
91,03/28/2001,Cash,$0.11,03/21/2001,04/01/2001,04/16/2001,USD
92,12/27/2000,Cash,$0.11,12/14/2000,01/01/2001,01/16/2001,USD
93,09/27/2000,Cash,$0.11,09/20/2000,10/01/2000,10/16/2000,USD
94,06/28/2000,Cash,$0.11,06/19/2000,07/01/2000,07/15/2000,USD
95,03/29/2000,Cash,$0.11,03/28/2000,04/01/2000,04/14/2000,USD
96,12/29/1999,Cash,$0.11,12/21/1999,01/01/2000,01/14/2000,USD
97,09/29/1999,Cash,$0.11,09/24/1999,10/01/1999,10/15/1999,USD
98,06/29/1999,Cash,$0.11,06/24/1999,07/01/1999,07/15/1999,USD
99,03/30/1999,Cash,$0.11,03/26/1999,04/01/1999,04/15/1999,USD
100,12/29/1998,Cash,$0.11,12/18/1998,01/01/1999,01/15/1999,USD
101,09/29/1998,Cash,$0.10,09/18/1998,10/01/1998,10/15/1998,USD
102,07/02/1998,Cash,$0.10,06/18/1998,07/01/1998,07/15/1998,USD
103,04/30/1998,Cash,$0.10,03/27/1998,05/04/1998,05/15/1998,USD
