,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,12/04/2003,Cash,$0.095,11/21/2003,12/08/2003,12/17/2003,USD
76,08/20/2003,Cash,$0.095,07/25/2003,08/22/2003,09/12/2003,USD
77,05/21/2003,Cash,$0.09,05/16/2003,05/23/2003,06/13/2003,USD
78,02/26/2003,Cash,$0.09,01/17/2003,02/28/2003,03/14/2003,USD
79,11/27/2002,Cash,$0.085,11/15/2002,12/02/2002,12/13/2002,USD
80,08/21/2002,Cash,$0.085,07/26/2002,08/23/2002,09/12/2002,USD
81,05/22/2002,Cash,$0.08,05/17/2002,05/24/2002,06/13/2002,USD
82,02/20/2002,Cash,$0.08,01/18/2002,02/22/2002,03/14/2002,USD
83,11/28/2001,Cash,$0.075,11/16/2001,11/30/2001,12/14/2001,USD
84,08/22/2001,Cash,$0.075,07/27/2001,08/24/2001,09/13/2001,USD
85,05/22/2001,Cash,$0.075,05/18/2001,05/24/2001,06/13/2001,USD
86,02/21/2001,Cash,$0.075,01/19/2001,02/23/2001,03/13/2001,USD
87,11/28/2000,Cash,$0.075,11/17/2000,11/30/2000,12/12/2000,USD
88,08/22/2000,Cash,$0.07,07/28/2000,08/24/2000,09/12/2000,USD
89,05/25/2000,Cash,$0.07,05/19/2000,05/30/2000,06/13/2000,USD
90,02/23/2000,Cash,$0.07,01/21/2000,02/25/2000,03/14/2000,USD
91,12/01/1999,Cash,$0.07,11/19/1999,12/03/1999,12/16/1999,USD
92,08/25/1999,Cash,$0.06,07/30/1999,08/27/1999,09/10/1999,USD
93,06/02/1999,Cash,$0.06,05/21/1999,06/04/1999,06/16/1999,USD
94,02/24/1999,Cash,$0.06,01/22/1999,02/26/1999,03/12/1999,USD
95,12/02/1998,Cash,$0.06,11/20/1998,12/04/1998,12/15/1998,USD
96,08/26/1998,Cash,$0.05,07/24/1998,08/28/1998,09/11/1998,USD
97,06/03/1998,Cash,$0.05,05/21/1998,06/05/1998,06/16/1998,USD
98,02/25/1998,Cash,$0.05,01/16/1998,02/27/1998,03/13/1998,USD
99,12/03/1997,Cash,$0.10,11/21/1997,12/05/1997,12/12/1997,USD
100,08/27/1997,Cash,$0.09,07/25/1997,08/29/1997,09/12/1997,USD
101,06/04/1997,Cash,$0.09,05/16/1997,06/06/1997,06/13/1997,USD
102,02/26/1997,Cash,$0.09,01/17/1997,02/28/1997,03/13/1997,USD
103,12/03/1996,Cash,$0.09,11/15/1996,12/05/1996,12/13/1996,USD
104,08/27/1996,Cash,$0.08,07/26/1996,08/29/1996,09/12/1996,USD
105,06/04/1996,Cash,$0.08,05/20/1996,06/06/1996,06/13/1996,USD
106,02/26/1996,Cash,$0.08,01/15/1996,02/28/1996,03/13/1996,USD
107,12/01/1995,Cash,$0.07,11/17/1995,12/05/1995,12/13/1995,USD
108,08/24/1995,Cash,$0.07,07/28/1995,08/28/1995,09/13/1995,USD
109,05/30/1995,Cash,$0.07,05/19/1995,06/05/1995,06/13/1995,USD
