,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,01/06/2005,Cash,$0.31,12/13/2004,01/10/2005,02/01/2005,USD
76,10/06/2004,Cash,$0.31,09/27/2004,10/11/2004,11/01/2004,USD
77,07/08/2004,Cash,$0.31,06/28/2004,07/12/2004,08/02/2004,USD
78,04/07/2004,Cash,$0.275,02/23/2004,04/12/2004,05/03/2004,USD
79,01/08/2004,Cash,$0.275,12/15/2003,01/12/2004,02/02/2004,USD
80,10/08/2003,Cash,$0.275,09/22/2003,10/10/2003,11/03/2003,USD
81,07/08/2003,Cash,$0.275,06/23/2003,07/10/2003,08/01/2003,USD
82,04/08/2003,Cash,$0.275,02/24/2003,04/10/2003,05/01/2003,USD
83,01/08/2003,Cash,$0.275,12/16/2002,01/10/2003,02/03/2003,USD
84,10/08/2002,Cash,$0.275,09/23/2002,10/10/2002,11/01/2002,USD
85,07/08/2002,Cash,$0.275,06/24/2002,07/10/2002,08/01/2002,USD
86,04/08/2002,Cash,$0.275,02/25/2002,04/10/2002,05/01/2002,USD
87,01/08/2002,Cash,$0.275,12/17/2001,01/10/2002,02/01/2002,USD
88,10/05/2001,Cash,$0.275,09/24/2001,10/10/2001,11/01/2001,USD
89,07/06/2001,Cash,$0.275,06/25/2001,07/10/2001,08/01/2001,USD
90,04/06/2001,Cash,$0.275,02/26/2001,04/10/2001,05/01/2001,USD
91,01/08/2001,Cash,$0.275,12/18/2000,01/10/2001,02/01/2001,USD
92,10/05/2000,Cash,$0.275,09/25/2000,10/10/2000,11/01/2000,USD
93,07/06/2000,Cash,$0.275,06/26/2000,07/10/2000,08/01/2000,USD
94,04/06/2000,Cash,$0.275,02/21/2000,04/10/2000,05/01/2000,USD
95,01/06/2000,Cash,$0.275,12/13/1999,01/10/2000,02/01/2000,USD
96,10/06/1999,Cash,$0.55,09/27/1999,10/08/1999,11/01/1999,USD
97,07/07/1999,Cash,$0.55,06/28/1999,07/09/1999,08/02/1999,USD
98,04/07/1999,Cash,$0.55,02/22/1999,04/09/1999,05/01/1999,USD
99,01/06/1999,Cash,$0.55,12/14/1998,01/08/1999,02/01/1999,USD
100,10/07/1998,Cash,$0.53,09/28/1998,10/09/1998,11/02/1998,USD
101,07/08/1998,Cash,$0.53,06/22/1998,07/10/1998,08/01/1998,USD
102,04/07/1998,Cash,$0.53,02/23/1998,04/10/1998,05/01/1998,USD
103,01/07/1998,Cash,$0.53,12/08/1997,01/09/1998,02/02/1998,USD
104,10/08/1997,Cash,$0.53,09/22/1997,10/10/1997,11/01/1997,USD
105,07/08/1997,Cash,$0.53,06/23/1997,07/10/1997,08/01/1997,USD
106,04/08/1997,Cash,$0.53,02/24/1997,04/10/1997,05/01/1997,USD
107,01/08/1997,Cash,$0.50,12/09/1996,01/10/1997,02/01/1997,USD
108,10/08/1996,Cash,$0.50,09/30/1996,10/10/1996,11/01/1996,USD
109,07/08/1996,Cash,$0.50,06/24/1996,07/10/1996,08/01/1996,USD
110,04/08/1996,Cash,$0.50,02/26/1996,04/10/1996,05/01/1996,USD
111,01/08/1996,Cash,$0.47,12/11/1995,01/10/1996,02/01/1996,USD
112,10/05/1995,Cash,$0.47,09/18/1995,10/10/1995,11/01/1995,USD
113,07/06/1995,Cash,$0.47,06/26/1995,07/10/1995,08/01/1995,USD
