,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,05/24/2000,Cash,$0.08,05/09/2000,05/26/2000,06/09/2000,USD
76,02/23/2000,Cash,$0.08,02/15/2000,02/25/2000,03/10/2000,USD
77,11/17/1999,Cash,$0.08,11/09/1999,11/19/1999,12/10/1999,USD
78,08/25/1999,Cash,$0.08,07/27/1999,08/27/1999,09/10/1999,USD
79,05/19/1999,Cash,$0.08,05/04/1999,05/21/1999,06/10/1999,USD
80,02/17/1999,Cash,$0.08,02/09/1999,02/19/1999,03/10/1999,USD
81,11/25/1998,Cash,$0.08,11/20/1998,11/30/1998,12/10/1998,USD
82,08/19/1998,Cash,$0.24,07/27/1998,08/21/1998,09/10/1998,USD
83,05/20/1998,Cash,$0.21,05/12/1998,05/22/1998,06/10/1998,USD
84,02/18/1998,Cash,$0.21,01/13/1998,02/20/1998,03/10/1998,USD
85,11/19/1997,Cash,$0.21,10/10/1997,11/21/1997,12/10/1997,USD
86,08/20/1997,Cash,$0.21,07/28/1997,08/22/1997,09/10/1997,USD
87,05/21/1997,Cash,$0.21,05/08/1997,05/23/1997,06/10/1997,USD
88,02/18/1997,Cash,$0.21,01/14/1997,02/20/1997,03/10/1997,USD
89,11/20/1996,Cash,$0.19,11/12/1996,11/22/1996,12/10/1996,USD
90,08/15/1996,Cash,$0.19,07/30/1996,08/19/1996,09/10/1996,USD
91,05/16/1996,Cash,$0.19,05/07/1996,05/20/1996,06/10/1996,USD
92,02/09/1996,Cash,$0.19,01/09/1996,02/13/1996,03/08/1996,USD
93,11/15/1995,Cash,$0.19,10/09/1995,11/17/1995,12/08/1995,USD
94,08/15/1995,Cash,$0.19,07/31/1995,08/17/1995,09/08/1995,USD
95,05/15/1995,Cash,$0.17,05/09/1995,05/19/1995,06/09/1995,USD
