,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,04/09/2007,Cash,$0.08,03/16/2007,04/11/2007,05/09/2007,USD
76,01/03/2007,Cash,$0.08,12/15/2006,01/07/2007,02/07/2007,USD
77,10/12/2006,Cash,$0.08,10/06/2006,10/16/2006,11/01/2006,USD
78,07/28/2006,Cash,$1.00,07/20/2006,08/01/2006,08/22/2006,USD
79,07/07/2006,Cash,$0.08,06/30/2006,07/11/2006,08/08/2006,USD
80,04/07/2006,Cash,$0.08,03/16/2006,04/11/2006,05/09/2006,USD
81,11/10/2005,Cash,$1.00,10/19/2005,11/15/2005,12/15/2005,USD
82,09/30/2005,Cash,$0.08,09/16/2005,10/04/2005,11/01/2005,USD
83,07/05/2005,Cash,$0.08,06/07/2005,07/07/2005,08/09/2005,USD
84,04/08/2005,Cash,$0.08,03/22/2005,04/12/2005,05/10/2005,USD
85,01/04/2005,Cash,$0.08,10/25/2004,01/06/2005,02/08/2005,USD
86,11/10/2004,Cash,$1.00,10/25/2004,11/15/2004,12/15/2004,USD
87,10/01/2004,Cash,$0.06,09/16/2004,10/05/2004,11/02/2004,USD
88,07/06/2004,Cash,$0.06,06/08/2004,07/08/2004,08/10/2004,USD
89,04/08/2004,Cash,$0.06,03/18/2004,04/13/2004,05/11/2004,USD
90,01/06/2004,Cash,$0.06,12/03/2003,01/08/2004,02/10/2004,USD
91,10/03/2003,Cash,$0.06,09/25/2003,10/07/2003,11/04/2003,USD
92,07/01/2003,Cash,$0.06,06/06/2003,07/03/2003,08/05/2003,USD
93,04/04/2003,Cash,$0.06,03/21/2003,04/08/2003,05/06/2003,USD
94,12/30/2002,Cash,$0.06,12/17/2002,01/02/2003,02/04/2003,USD
95,10/04/2002,Cash,$0.06,09/26/2002,10/08/2002,11/05/2002,USD
96,07/02/2002,Cash,$0.06,06/11/2002,07/05/2002,08/06/2002,USD
97,04/05/2002,Cash,$0.06,03/22/2002,04/09/2002,05/07/2002,USD
98,12/28/2001,Cash,$0.06,12/07/2001,01/02/2002,02/05/2002,USD
99,10/04/2001,Cash,$0.06,09/27/2001,10/09/2001,11/06/2001,USD
100,07/02/2001,Cash,$0.06,06/18/2001,07/05/2001,08/01/2001,USD
101,04/06/2001,Cash,$0.06,03/15/2001,04/10/2001,05/08/2001,USD
102,12/28/2000,Cash,$0.06,12/22/2000,01/02/2001,02/06/2001,USD
103,10/18/2000,Cash,$0.09,08/14/2000,10/20/2000,11/08/2000,USD
104,06/30/2000,Cash,$0.08,06/20/2000,07/05/2000,08/01/2000,USD
105,04/07/2000,Cash,$0.08,03/14/2000,04/11/2000,05/09/2000,USD
106,12/31/1999,Cash,$0.08,12/08/1999,01/04/2000,02/01/2000,USD
107,10/14/1999,Cash,$0.08,10/07/1999,10/18/1999,11/09/1999,USD
108,07/01/1999,Cash,$0.08,06/09/1999,07/06/1999,08/03/1999,USD
109,04/09/1999,Cash,$0.08,03/18/1999,04/13/1999,05/11/1999,USD
110,12/31/1998,Cash,$0.08,12/08/1998,01/05/1999,02/02/1999,USD
111,10/09/1998,Cash,$0.08,10/02/1998,10/14/1998,11/11/1998,USD
112,07/02/1998,Cash,$0.08,06/09/1998,07/07/1998,08/04/1998,USD
113,04/09/1998,Cash,$0.08,03/17/1998,04/14/1998,05/12/1998,USD
114,01/02/1998,Cash,$0.08,12/09/1997,01/06/1998,02/03/1998,USD
115,10/10/1997,Cash,$0.08,09/26/1997,10/15/1997,11/12/1997,USD
116,07/03/1997,Cash,$0.08,06/10/1997,07/08/1997,08/05/1997,USD
117,04/11/1997,Cash,$0.08,03/18/1997,04/15/1997,05/13/1997,USD
118,01/03/1997,Cash,$0.08,12/10/1996,01/07/1997,02/04/1997,USD
119,10/11/1996,Cash,$0.08,09/26/1996,10/16/1996,11/13/1996,USD
120,07/09/1996,Cash,$0.08,06/11/1996,07/11/1996,08/08/1996,USD
121,04/12/1996,Cash,$0.08,03/19/1996,04/16/1996,05/14/1996,USD
122,01/05/1996,Cash,$0.08,12/13/1995,01/09/1996,02/06/1996,USD
123,10/16/1995,Cash,$0.08,09/28/1995,10/18/1995,11/15/1995,USD
124,07/07/1995,Cash,$0.12,06/13/1995,07/11/1995,08/08/1995,USD
