,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,09/15/2004,Cash,$0.16,08/31/2004,09/17/2004,10/01/2004,USD
76,06/16/2004,Cash,$0.16,05/27/2004,06/18/2004,07/01/2004,USD
77,03/17/2004,Cash,$0.14,02/23/2004,03/19/2004,04/01/2004,USD
78,12/18/2003,Cash,$0.14,12/10/2003,12/22/2003,01/01/2004,USD
79,09/18/2003,Cash,$0.14,N/A,09/22/2003,10/01/2003,USD
80,06/18/2003,Cash,$0.14,06/04/2003,06/20/2003,07/01/2003,USD
81,03/18/2003,Cash,$0.14,02/24/2003,03/20/2003,04/01/2003,USD
82,12/18/2002,Cash,$0.14,12/10/2002,12/20/2002,01/01/2003,USD
83,09/18/2002,Cash,$0.14,09/05/2002,09/20/2002,10/01/2002,USD
84,06/14/2002,Cash,$0.14,06/05/2002,06/18/2002,07/01/2002,USD
85,03/14/2002,Cash,$0.14,03/06/2002,03/18/2002,04/01/2002,USD
86,12/19/2001,Cash,$0.14,12/12/2001,12/21/2001,01/01/2002,USD
87,09/18/2001,Cash,$0.14,09/06/2001,09/20/2001,10/01/2001,USD
88,06/14/2001,Cash,$0.14,06/06/2001,06/18/2001,07/01/2001,USD
89,03/14/2001,Cash,$0.14,02/27/2001,03/16/2001,04/01/2001,USD
90,12/18/2000,Cash,$0.12,12/05/2000,12/20/2000,01/01/2001,USD
91,09/20/2000,Cash,$0.14,09/07/2000,09/22/2000,10/01/2000,USD
92,06/16/2000,Cash,$0.14,06/09/2000,06/20/2000,07/01/2000,USD
93,03/16/2000,Cash,$0.12,02/29/2000,03/20/2000,04/01/2000,USD
94,12/13/1999,Cash,$0.12,12/02/1999,12/15/1999,01/01/2000,USD
95,09/16/1999,Cash,$0.14,09/07/1999,09/20/1999,10/01/1999,USD
96,06/15/1999,Cash,$0.12,06/07/1999,06/17/1999,07/01/1999,USD
97,03/16/1999,Cash,$0.12,02/23/1999,03/18/1999,04/01/1999,USD
98,12/11/1998,Cash,$0.12,12/03/1998,12/15/1998,01/01/1999,USD
99,09/16/1998,Cash,$0.12,09/02/1998,09/18/1998,10/01/1998,USD
100,06/18/1998,Cash,$0.12,06/12/1998,06/22/1998,07/01/1998,USD
101,03/18/1998,Cash,$0.12,02/26/1998,03/20/1998,04/01/1998,USD
102,12/12/1997,Cash,$0.12,12/09/1997,12/16/1997,01/01/1998,USD
103,09/17/1997,Cash,$0.12,09/09/1997,09/19/1997,10/01/1997,USD
104,06/18/1997,Cash,$0.12,06/06/1997,06/20/1997,07/01/1997,USD
105,03/18/1997,Cash,$0.12,03/06/1997,03/20/1997,04/01/1997,USD
106,12/12/1996,Cash,$0.14,12/03/1996,12/16/1996,12/23/1996,USD
107,12/12/1996,Cash,$0.10,12/03/1996,12/16/1996,01/01/1997,USD
108,09/18/1996,Cash,$0.08,09/06/1996,09/20/1996,10/01/1996,USD
109,06/18/1996,Cash,$0.08,06/07/1996,06/20/1996,07/01/1996,USD
110,03/19/1996,Cash,$0.08,03/07/1996,03/21/1996,04/01/1996,USD
111,12/08/1995,Cash,$0.18,12/04/1995,12/12/1995,12/22/1995,USD
112,12/08/1995,Cash,$0.06,12/04/1995,12/12/1995,01/01/1996,USD
113,09/15/1995,Cash,$0.06,09/08/1995,09/19/1995,10/01/1995,USD
114,06/14/1995,Cash,$0.06,06/08/1995,06/18/1995,07/01/1995,USD
115,12/06/1994,Cash,$0.08,12/01/1994,12/12/1994,01/01/1995,USD
