,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,11/01/2005,Cash,$0.12,10/24/2005,11/03/2005,11/10/2005,USD
76,08/04/2005,Cash,$1.50,06/30/2005,08/08/2005,08/15/2005,USD
77,07/07/2005,Cash,$0.12,06/27/2005,07/11/2005,07/18/2005,USD
78,03/31/2005,Cash,$0.12,03/22/2005,04/04/2005,04/11/2005,USD
79,01/19/2005,Cash,$0.10,01/05/2005,01/21/2005,01/28/2005,USD
80,11/09/2004,Cash,$0.10,10/27/2004,11/12/2004,11/19/2004,USD
81,07/13/2004,Cash,$0.08,07/01/2004,07/15/2004,07/26/2004,USD
82,04/08/2004,Cash,$0.08,03/30/2004,04/13/2004,04/23/2004,USD
83,01/15/2004,Cash,$0.08,01/07/2004,01/20/2004,01/30/2004,USD
84,11/13/2003,Cash,$0.05,10/30/2003,11/17/2003,11/26/2003,USD
85,07/29/2003,Cash,$0.05,07/10/2003,07/31/2003,08/11/2003,USD
