,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,10/14/2004,Cash,$0.15,10/08/2004,10/18/2004,10/29/2004,USD
76,07/08/2004,Cash,$0.14,07/02/2004,07/12/2004,07/30/2004,USD
77,04/07/2004,Cash,$0.14,04/02/2004,04/12/2004,04/30/2004,USD
78,01/08/2004,Cash,$0.14,01/02/2004,01/12/2004,01/30/2004,USD
79,10/16/2003,Cash,$0.14,10/10/2003,10/20/2003,10/31/2003,USD
80,07/10/2003,Cash,$0.13,07/01/2003,07/14/2003,07/31/2003,USD
81,04/10/2003,Cash,$0.13,04/04/2003,04/14/2003,04/30/2003,USD
82,01/09/2003,Cash,$0.13,01/09/2003,01/13/2003,01/31/2003,USD
83,10/17/2002,Cash,$0.13,10/11/2002,10/21/2002,10/31/2002,USD
84,07/10/2002,Cash,$0.125,07/01/2002,07/12/2002,07/31/2002,USD
85,04/10/2002,Cash,$0.125,04/01/2002,04/12/2002,04/30/2002,USD
86,01/10/2002,Cash,$0.125,01/04/2002,01/14/2002,01/31/2002,USD
87,10/18/2001,Cash,$0.125,10/12/2001,10/22/2001,10/31/2001,USD
88,07/11/2001,Cash,$0.125,07/02/2001,07/13/2001,07/31/2001,USD
89,04/10/2001,Cash,$0.125,04/02/2001,04/13/2001,04/30/2001,USD
90,01/10/2001,Cash,$0.125,01/05/2001,01/15/2001,01/31/2001,USD
91,10/19/2000,Cash,$0.125,10/12/2000,10/23/2000,10/31/2000,USD
92,07/13/2000,Cash,$0.1225,07/05/2000,07/17/2000,07/28/2000,USD
93,04/12/2000,Cash,$0.1225,04/03/2000,04/14/2000,04/28/2000,USD
94,01/12/2000,Cash,$0.1225,01/03/2000,01/14/2000,01/28/2000,USD
95,10/14/1999,Cash,$0.1225,10/08/1999,10/18/1999,10/29/1999,USD
96,07/14/1999,Cash,$0.1175,N/A,07/16/1999,07/30/1999,USD
97,04/14/1999,Cash,$0.1175,04/05/1999,04/16/1999,04/30/1999,USD
