,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,06/10/2004,Cash,$0.20,05/10/2004,06/14/2004,07/05/2004,USD
76,03/11/2004,Cash,$0.20,02/17/2004,03/15/2004,04/05/2004,USD
77,12/11/2003,Cash,$0.20,11/24/2003,12/15/2003,01/05/2004,USD
78,09/11/2003,Cash,$0.14,08/11/2003,09/15/2003,10/01/2003,USD
79,06/11/2003,Cash,$0.14,05/12/2003,06/13/2003,07/01/2003,USD
80,03/13/2003,Cash,$0.14,02/14/2003,03/17/2003,04/01/2003,USD
81,12/12/2002,Cash,$0.14,11/25/2002,12/16/2002,01/02/2003,USD
82,09/12/2002,Cash,$0.12,08/12/2002,09/16/2002,10/02/2002,USD
83,06/12/2002,Cash,$0.12,05/13/2002,06/14/2002,07/02/2002,USD
84,03/14/2002,Cash,$0.12,02/15/2002,03/18/2002,04/03/2002,USD
85,12/13/2001,Cash,$0.12,11/16/2001,12/17/2001,01/02/2002,USD
86,09/17/2001,Cash,$0.12,08/13/2001,09/17/2001,10/02/2001,USD
87,06/13/2001,Cash,$0.12,05/14/2001,06/15/2001,07/03/2001,USD
88,03/15/2001,Cash,$0.12,02/16/2001,03/19/2001,04/04/2001,USD
89,12/14/2000,Cash,$0.12,11/17/2000,12/18/2000,01/03/2001,USD
90,09/14/2000,Cash,$0.12,08/14/2000,09/18/2000,10/02/2000,USD
91,06/14/2000,Cash,$0.12,05/17/2000,06/16/2000,07/05/2000,USD
92,03/16/2000,Cash,$0.12,02/18/2000,03/20/2000,04/04/2000,USD
93,12/16/1999,Cash,$0.12,11/19/1999,12/20/1999,01/05/2000,USD
94,09/16/1999,Cash,$0.12,08/16/1999,09/20/1999,10/04/1999,USD
95,06/14/1999,Cash,$0.12,06/04/1999,06/16/1999,07/02/1999,USD
96,03/18/1999,Cash,$0.12,02/22/1999,03/22/1999,04/06/1999,USD
97,12/17/1998,Cash,$0.12,11/20/1998,12/21/1998,01/05/1999,USD
