,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,04/13/2005,Cash,$0.05,03/18/2005,04/15/2005,04/29/2005,USD
76,01/12/2005,Cash,$0.05,12/09/2004,01/14/2005,01/31/2005,USD
77,10/13/2004,Cash,$0.05,09/15/2004,10/15/2004,10/29/2004,USD
78,07/13/2004,Cash,$0.05,06/23/2004,07/15/2004,07/30/2004,USD
79,04/13/2004,Cash,$0.05,03/11/2004,04/15/2004,04/30/2004,USD
80,01/14/2004,Cash,$0.04,01/08/2004,01/18/2004,03/01/2004,USD
81,01/14/2004,Cash,$0.05,01/08/2004,01/18/2004,01/30/2004,USD
82,10/10/2003,Cash,$0.05,09/11/2003,10/15/2003,10/31/2003,USD
83,07/11/2003,Cash,$0.05,06/20/2003,07/15/2003,07/31/2003,USD
84,04/11/2003,Cash,$0.05,03/12/2003,04/15/2003,04/30/2003,USD
85,01/13/2003,Cash,$0.05,12/10/2002,01/15/2003,01/31/2003,USD
86,10/10/2002,Cash,$0.05,09/12/2002,10/15/2002,10/31/2002,USD
87,07/11/2002,Cash,$0.05,06/24/2002,07/15/2002,07/31/2002,USD
88,04/11/2002,Cash,$0.05,03/28/2002,04/15/2002,04/30/2002,USD
89,01/11/2002,Cash,$0.05,12/07/2001,01/15/2002,01/31/2002,USD
90,10/11/2001,Cash,$0.05,09/21/2001,10/15/2001,10/31/2001,USD
91,07/11/2001,Cash,$0.05,06/22/2001,07/13/2001,07/31/2001,USD
92,04/10/2001,Cash,$0.05,03/16/2001,04/12/2001,05/01/2001,USD
93,01/10/2001,Cash,$0.05,12/12/2000,01/15/2001,01/31/2001,USD
94,10/11/2000,Cash,$0.05,09/12/2000,10/13/2000,10/31/2000,USD
95,07/12/2000,Cash,$0.05,06/26/2000,07/14/2000,07/31/2000,USD
96,04/12/2000,Cash,$0.05,03/14/2000,04/14/2000,04/28/2000,USD
97,01/12/2000,Cash,$0.05,12/14/1999,01/14/2000,01/31/2000,USD
98,10/13/1999,Cash,$0.05,09/14/1999,10/15/1999,10/29/1999,USD
