,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,10/26/2001,Cash,$0.105,10/22/2001,10/30/2001,11/20/2001,USD
76,07/26/2001,Cash,$0.07,07/20/2001,07/30/2001,08/20/2001,USD
77,01/26/2001,Cash,$0.13,01/18/2001,01/30/2001,02/20/2001,USD
78,10/26/2000,Cash,$0.175,10/20/2000,10/30/2000,11/20/2000,USD
79,07/26/2000,Cash,$0.10,07/18/2000,07/30/2000,08/20/2000,USD
80,01/26/2000,Cash,$0.18,01/20/2000,01/30/2000,02/20/2000,USD
81,10/27/1999,Cash,$0.115,10/19/1999,10/30/1999,11/20/1999,USD
82,07/28/1999,Cash,$0.08,N/A,07/30/1999,08/20/1999,USD
83,01/27/1999,Cash,$0.155,01/15/1999,01/30/1999,02/20/1999,USD
84,10/28/1998,Cash,$0.165,10/19/1998,10/30/1998,11/20/1998,USD
85,07/28/1998,Cash,$0.11,07/16/1998,07/30/1998,08/20/1998,USD
86,01/28/1998,Cash,$0.265,01/20/1998,01/30/1998,02/20/1998,USD
87,10/28/1997,Cash,$0.16,10/17/1997,10/30/1997,11/20/1997,USD
88,07/28/1997,Cash,$0.065,07/21/1997,07/30/1997,08/20/1997,USD
89,01/28/1997,Cash,$0.145,01/17/1997,01/30/1997,02/20/1997,USD
90,10/28/1996,Cash,$0.19,10/16/1996,10/30/1996,11/20/1996,USD
91,07/26/1996,Cash,$0.085,07/17/1996,07/30/1996,08/20/1996,USD
92,01/26/1996,Cash,$0.12,01/17/1996,01/30/1996,02/20/1996,USD
93,10/26/1995,Cash,$0.09,10/19/1995,10/30/1995,11/20/1995,USD
94,07/26/1995,Cash,$0.065,07/19/1995,07/30/1995,08/20/1995,USD
95,01/25/1995,Cash,$0.10,01/19/1995,01/30/1995,02/20/1995,USD
96,10/24/1994,Cash,$0.08,10/19/1994,10/30/1994,11/20/1994,USD
97,07/25/1994,Cash,$0.06,07/19/1994,07/30/1994,08/20/1994,USD
98,01/24/1994,Cash,$0.10,01/20/1994,01/30/1994,02/20/1994,USD
