,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
0,06/26/2023,Cash,$0.40,06/12/2023,06/27/2023,07/21/2023,USD
1,03/18/2013,Cash,$0.12,N/A,03/20/2013,04/09/2013,USD
2,03/28/2012,Cash,$0.12,N/A,03/30/2012,04/16/2012,USD
