,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,11/10/2004,Cash,$0.055,11/05/2004,11/15/2004,11/30/2004,USD
76,08/12/2004,Cash,$0.055,07/14/2004,08/16/2004,08/31/2004,USD
77,05/12/2004,Cash,$0.05,05/03/2004,05/14/2004,05/28/2004,USD
78,02/11/2004,Cash,$0.05,02/02/2004,02/13/2004,02/27/2004,USD
79,11/13/2003,Cash,$0.05,11/10/2003,11/17/2003,11/28/2003,USD
80,08/13/2003,Cash,$0.05,07/29/2003,08/15/2003,08/29/2003,USD
81,05/13/2003,Cash,$0.035,05/05/2003,05/15/2003,05/30/2003,USD
82,02/12/2003,Cash,$0.035,02/03/2003,02/14/2003,02/28/2003,USD
83,11/13/2002,Cash,$0.035,11/05/2002,11/15/2002,11/29/2002,USD
84,08/13/2002,Cash,$0.035,07/29/2002,08/15/2002,08/30/2002,USD
85,05/13/2002,Cash,$0.035,05/06/2002,05/15/2002,05/31/2002,USD
86,02/13/2002,Cash,$0.035,01/30/2002,02/15/2002,02/28/2002,USD
87,11/13/2001,Cash,$0.035,11/05/2001,11/15/2001,11/30/2001,USD
88,08/13/2001,Cash,$0.035,07/30/2001,08/15/2001,08/31/2001,USD
89,05/11/2001,Cash,$0.035,04/30/2001,05/15/2001,05/31/2001,USD
90,02/13/2001,Cash,$0.035,01/31/2001,02/15/2001,02/28/2001,USD
91,11/14/2000,Cash,$0.035,11/07/2000,11/16/2000,11/30/2000,USD
92,08/11/2000,Cash,$0.035,08/07/2000,08/15/2000,08/31/2000,USD
93,05/11/2000,Cash,$0.035,05/05/2000,05/15/2000,05/31/2000,USD
94,02/11/2000,Cash,$0.035,01/27/2000,02/15/2000,02/29/2000,USD
95,11/10/1999,Cash,$0.035,10/21/1999,11/15/1999,11/30/1999,USD
96,08/12/1999,Cash,$0.035,07/16/1999,08/16/1999,08/31/1999,USD
97,05/12/1999,Cash,$0.035,05/03/1999,05/15/1999,05/28/1999,USD
98,02/10/1999,Cash,$0.035,01/27/1999,02/15/1999,02/26/1999,USD
99,11/10/1998,Cash,$0.035,10/15/1998,11/13/1998,11/30/1998,USD
100,08/12/1998,Cash,$0.035,07/15/1998,08/14/1998,08/31/1998,USD
101,05/13/1998,Cash,$0.05,04/15/1998,05/15/1998,05/29/1998,USD
102,02/11/1998,Cash,$0.05,01/23/1998,02/13/1998,02/27/1998,USD
103,11/12/1997,Cash,$0.035,10/15/1997,11/14/1997,11/28/1997,USD
104,08/13/1997,Cash,$0.035,07/15/1997,08/15/1997,08/29/1997,USD
105,05/13/1997,Cash,$0.035,04/21/1997,05/15/1997,05/30/1997,USD
106,02/12/1997,Cash,$0.05,01/15/1997,02/14/1997,02/28/1997,USD
107,11/13/1996,Cash,$0.05,10/15/1996,11/15/1996,11/29/1996,USD
108,07/29/1996,Cash,$0.05,06/28/1996,07/31/1996,08/15/1996,USD
109,05/13/1996,Cash,$0.05,04/22/1996,05/15/1996,05/31/1996,USD
110,02/27/1996,Cash,$0.05,02/07/1996,02/29/1996,03/15/1996,USD
