,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
75,02/10/2005,Cash,$0.135,01/10/2005,02/14/2005,02/28/2005,USD
76,11/10/2004,Cash,$0.12,10/04/2004,11/15/2004,11/27/2004,USD
77,08/12/2004,Cash,$0.12,07/12/2004,08/16/2004,08/28/2004,USD
78,05/13/2004,Cash,$0.12,04/05/2004,05/17/2004,05/29/2004,USD
79,02/12/2004,Cash,$0.12,01/05/2004,02/17/2004,02/28/2004,USD
80,11/13/2003,Cash,$0.21,10/05/2003,11/17/2003,12/01/2003,USD
81,08/14/2003,Cash,$0.21,07/14/2003,08/18/2003,08/30/2003,USD
82,05/13/2003,Cash,$0.21,04/07/2003,05/15/2003,05/31/2003,USD
83,02/12/2003,Cash,$0.21,01/06/2003,02/17/2003,03/01/2003,USD
84,11/13/2002,Cash,$0.21,10/07/2002,11/15/2002,11/30/2002,USD
85,08/13/2002,Cash,$0.21,07/15/2002,08/15/2002,08/31/2002,USD
86,05/13/2002,Cash,$0.21,04/01/2002,05/15/2002,06/01/2002,USD
87,02/13/2002,Cash,$0.21,01/07/2002,02/15/2002,03/02/2002,USD
88,11/13/2001,Cash,$0.21,10/01/2001,11/15/2001,12/01/2001,USD
89,08/13/2001,Cash,$0.21,07/16/2001,08/15/2001,09/01/2001,USD
90,05/11/2001,Cash,$0.21,04/02/2001,05/15/2001,06/02/2001,USD
91,02/13/2001,Cash,$0.21,01/08/2001,02/15/2001,03/03/2001,USD
92,11/13/2000,Cash,$0.21,10/02/2000,11/15/2000,12/02/2000,USD
93,08/11/2000,Cash,$0.21,07/10/2000,08/15/2000,09/02/2000,USD
94,05/11/2000,Cash,$0.21,04/03/2000,05/15/2000,06/03/2000,USD
95,02/11/2000,Cash,$0.21,01/11/2000,02/15/2000,02/26/2000,USD
96,11/10/1999,Cash,$0.21,10/04/1999,11/15/1999,11/27/1999,USD
97,08/11/1999,Cash,$0.21,07/12/1999,08/13/1999,08/28/1999,USD
98,05/12/1999,Cash,$0.21,04/05/1999,05/14/1999,05/29/1999,USD
99,02/10/1999,Cash,$0.21,01/04/1999,02/12/1999,02/27/1999,USD
100,11/10/1998,Cash,$0.20,10/05/1998,11/13/1998,11/28/1998,USD
101,08/13/1998,Cash,$0.20,07/15/1998,08/17/1998,08/31/1998,USD
102,05/13/1998,Cash,$0.20,04/06/1998,05/15/1998,05/30/1998,USD
103,02/11/1998,Cash,$0.20,01/05/1998,02/13/1998,02/28/1998,USD
104,11/12/1997,Cash,$0.20,10/06/1997,11/14/1997,11/29/1997,USD
105,08/13/1997,Cash,$0.20,07/14/1997,08/15/1997,08/30/1997,USD
106,05/13/1997,Cash,$0.20,04/07/1997,05/15/1997,05/31/1997,USD
107,02/12/1997,Cash,$0.20,01/07/1997,02/14/1997,03/01/1997,USD
108,11/13/1996,Cash,$0.20,10/07/1996,11/15/1996,11/30/1996,USD
109,08/14/1996,Cash,$0.20,07/19/1996,08/16/1996,08/31/1996,USD
110,05/13/1996,Cash,$0.20,04/02/1996,05/15/1996,06/01/1996,USD
111,02/13/1996,Cash,$0.20,01/08/1996,02/15/1996,03/02/1996,USD
112,11/13/1995,Cash,$0.20,10/03/1995,11/15/1995,12/02/1995,USD
113,08/16/1995,Cash,$0.20,07/18/1995,08/18/1995,09/02/1995,USD
114,05/11/1995,Cash,$0.20,04/03/1995,05/17/1995,06/03/1995,USD
