,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
80,01/06/1994,Cash,$0.20,N/A,01/06/1994,N/A,USD
81,09/01/1993,Cash,$0.20,N/A,09/01/1993,N/A,USD
82,06/07/1993,Cash,$0.15,N/A,06/07/1993,N/A,USD
83,03/11/1993,Cash,$0.15,N/A,03/11/1993,N/A,USD
84,11/30/1992,Cash,$0.15,N/A,11/30/1992,N/A,USD
85,08/31/1992,Cash,$0.15,N/A,08/31/1992,N/A,USD
86,06/08/1992,Cash,$0.15,N/A,06/08/1992,N/A,USD
87,03/09/1992,Cash,$0.15,N/A,03/09/1992,N/A,USD
88,12/02/1991,Cash,$0.15,N/A,12/02/1991,N/A,USD
89,08/30/1991,Cash,$0.15,N/A,08/30/1991,N/A,USD
90,06/03/1991,Cash,$0.15,N/A,06/03/1991,N/A,USD
91,03/11/1991,Cash,$0.15,N/A,03/11/1991,N/A,USD
92,12/12/1990,Cash,$0.15,N/A,12/12/1990,N/A,USD
93,08/31/1990,Cash,$0.15,N/A,08/31/1990,N/A,USD
94,06/29/1990,Cash,$0.15,N/A,06/29/1990,N/A,USD
95,03/12/1990,Cash,$0.15,N/A,03/12/1990,N/A,USD
96,12/04/1989,Cash,$0.15,N/A,12/04/1989,N/A,USD
97,08/28/1989,Cash,$0.15,N/A,08/28/1989,N/A,USD
98,06/05/1989,Cash,$0.15,N/A,06/05/1989,N/A,USD
99,03/13/1989,Cash,$0.15,N/A,03/13/1989,N/A,USD
100,12/05/1988,Cash,$0.15,N/A,12/05/1988,N/A,USD
