,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
80,02/28/1994,Cash,$0.14,N/A,02/28/1994,N/A,USD
81,11/29/1993,Cash,$0.14,N/A,11/29/1993,N/A,USD
82,08/30/1993,Cash,$0.12,N/A,08/30/1993,N/A,USD
83,05/28/1993,Cash,$0.12,N/A,05/28/1993,N/A,USD
84,03/01/1993,Cash,$0.12,N/A,03/01/1993,N/A,USD
85,11/24/1992,Cash,$0.12,N/A,11/24/1992,N/A,USD
86,08/31/1992,Cash,$0.11,N/A,08/31/1992,N/A,USD
87,06/01/1992,Cash,$0.11,N/A,06/01/1992,N/A,USD
88,03/02/1992,Cash,$0.11,N/A,03/02/1992,N/A,USD
89,11/27/1991,Cash,$0.11,N/A,11/27/1991,N/A,USD
90,08/28/1991,Cash,$0.20,N/A,08/28/1991,N/A,USD
91,05/24/1991,Cash,$0.20,N/A,05/24/1991,N/A,USD
92,02/25/1991,Cash,$0.20,N/A,02/25/1991,N/A,USD
93,12/03/1990,Cash,$0.20,N/A,12/03/1990,N/A,USD
94,08/27/1990,Cash,$0.18,N/A,08/27/1990,N/A,USD
95,05/24/1990,Cash,$0.18,N/A,05/24/1990,N/A,USD
96,02/16/1990,Cash,$0.18,N/A,02/16/1990,N/A,USD
97,11/27/1989,Cash,$0.18,N/A,11/27/1989,N/A,USD
98,08/21/1989,Cash,$0.16,N/A,08/21/1989,N/A,USD
99,05/22/1989,Cash,$0.16,N/A,05/22/1989,N/A,USD
100,02/17/1989,Cash,$0.16,N/A,02/17/1989,N/A,USD
101,11/18/1988,Cash,$0.16,N/A,11/18/1988,N/A,USD
