companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Fidus Investment Corporation Common Stock,FDUS,3/19/2024,3/27/2024,3/20/2024,0.65,2.8,2/13/2024
Elme Communities Common Stock,ELME,3/19/2024,4/03/2024,3/20/2024,0.18,0.72,2/15/2024
High Income Securities Fund Common Stock,PCF,3/19/2024,3/29/2024,3/20/2024,0.0622,0.7464,1/04/2024
"Special Opportunities Fund, Inc Common Stock",SPE,3/19/2024,3/29/2024,3/20/2024,0.0954,1.1448,1/03/2024
CBRE Global Real Estate Income Fund Common Shares of Beneficial Interest,IGR,3/19/2024,3/28/2024,3/20/2024,0.06,0.72,1/08/2024
Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,BGH,3/19/2024,4/01/2024,3/20/2024,0.1056,1.2672,1/08/2024
Seek Limited ADR,SKLTY,3/19/2024,4/18/2024,3/20/2024,0.217862,0.4357,N/A
Jumbo S.A. ADR,JUMSY,3/19/2024,4/10/2024,3/20/2024,0.5599,0.6323,N/A
