companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
"Delta Air Lines, Inc. Common Stock",DAL,7/30/2024,8/20/2024,7/30/2024,0.15,0.6,6/20/2024
Dr. Reddy's Laboratories Ltd Common Stock,RDY,7/30/2024,1/01/0001,7/15/2024,0.4791739,0.4792,5/09/2024
Exchange Bankshares Inc.,EXCH,7/30/2024,8/02/2024,7/30/2024,0.36,1.44,6/20/2024
