companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Huntington Bancshares Incorporated Common Stock,HBAN,3/15/2024,4/01/2024,3/18/2024,0.155,0.62,1/19/2024
LianBio American Depositary Shares,LIAN,3/15/2024,3/14/2024,2/27/2024,4.8,0.0,2/13/2024
DTE Energy Company Common Stock,DTE,3/15/2024,4/15/2024,3/18/2024,1.02,4.08,2/01/2024
"DT Midstream, Inc. Common Stock ",DTM,3/15/2024,4/15/2024,3/18/2024,0.735,2.94,2/16/2024
Niagara Mohawk Power Corp. 3.40% PRF PERPETUAL USD 100,NMPWP,3/15/2024,4/01/2024,3/18/2024,0.85,3.4,2/09/2024
CAR Group Ltd. ADR,CSXXY,3/15/2024,4/29/2024,3/18/2024,0.191258,0.3825,N/A
Pandora A/S ADR,PANDY,3/15/2024,3/26/2024,3/18/2024,0.4347137,1.7389,N/A
