companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
"Air T, Inc. Air T Funding Alpha Income Trust Preferred Securities",AIRTP,8/14/2024,8/15/2024,8/14/2024,0.5,2.0,1/22/2024
"Constellation Brands, Inc. Common Stock",STZ,8/14/2024,8/23/2024,8/14/2024,1.01,4.04,7/02/2024
Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,JBK,8/14/2024,8/15/2024,8/14/2024,0.7931,3.1724,N/A
Brookdale Senior Living Inc. 7.00% Tangible Equity Units,BKDT,8/14/2024,8/15/2024,8/14/2024,0.875,3.2664,6/13/2024
Brookdale Senior Living Inc Units (Tangible Equity Units 15/11/2025),BKDTU,8/14/2024,8/15/2024,8/14/2024,0.875,3.5,6/13/2024
