companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Jefferies Financial Group Inc. Common Stock,JEF,8/19/2024,8/30/2024,8/19/2024,0.35,1.4,6/26/2024
Bunge Limited Common Shares,BG,8/19/2024,9/02/2024,8/19/2024,0.68,2.72,2/22/2024
Aperam SA New York Shares,APEMY,8/19/2024,9/12/2024,8/19/2024,0.462697,1.8508,N/A
