companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Miller/Howard High Income Equity Fund Common Shares of Beneficial Interest,HIE,9/23/2024,9/30/2024,9/23/2024,0.051,0.612,7/01/2024
Highland Global Allocation Fund Common Stock,HGLB,9/23/2024,9/30/2024,9/23/2024,0.081,0.972,7/01/2024
