companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Blue Owl Capital Corporation III Common Stock,OBDE,8/29/2024,9/13/2024,8/30/2024,0.06,1.4,1/12/2024
Plains Acq,PLQC,8/29/2024,9/30/2024,8/31/2024,0.75,2.25,1/17/2024
