companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Dollar General Corporation Common Stock,DG,1/08/2024,1/23/2024,1/09/2024,0.59,2.36,12/06/2023
Mastercard Incorporated Common Stock,MA,1/08/2024,2/09/2024,1/09/2024,0.66,2.64,12/05/2023
"MSC Industrial Direct Company, Inc. Common Stock",MSM,1/08/2024,1/23/2024,1/09/2024,0.83,3.32,12/15/2023
"Roper Technologies, Inc. Common Stock",ROP,1/08/2024,1/23/2024,1/09/2024,0.75,3.0,11/09/2023
