companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
CBRE Global Real Estate Income Fund Common Shares of Beneficial Interest,IGR,8/20/2024,8/30/2024,8/20/2024,0.06,0.72,7/08/2024
Carlyle Credit Income Fund Shares of Beneficial Interest,CCIF,8/20/2024,8/30/2024,8/20/2024,0.105,1.26,5/29/2024
Carlyle Credit Income Fund 8.75% Series A Preferred Shares due 2028,CCIA,8/20/2024,8/30/2024,8/20/2024,0.1823,2.1875,5/29/2024
