companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Prospect Capital Corporation Common Stock,PSEC,1/26/2024,2/20/2024,1/29/2024,0.06,0.72,11/07/2023
"Simulations Plus, Inc. Common Stock",SLP,1/26/2024,2/05/2024,1/29/2024,0.06,0.24,1/03/2024
"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080",SOJD,1/26/2024,1/30/2024,1/29/2024,0.309375,1.2375,N/A
Fraser & Neave Ltd ADR,FNEVY,1/26/2024,3/04/2024,1/29/2024,0.129583,0.2592,N/A
