companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Erie Indemnity Company Class A Common Stock,ERIE,7/09/2024,7/23/2024,7/09/2024,1.275,5.1,4/23/2024
Dollar General Corporation Common Stock,DG,7/09/2024,7/23/2024,7/09/2024,0.59,2.36,5/28/2024
Kite Realty Group Trust Common Stock,KRG,7/09/2024,7/16/2024,7/09/2024,0.25,1.0,4/26/2024
Kuala Lumpur Kepong Bhd ADR,KLKBY,7/09/2024,8/13/2024,7/09/2024,0.034178,0.0684,N/A
