companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
STMicroelectronics N.V. Common Stock,STM,9/24/2024,10/01/2024,9/24/2024,0.09,0.36,3/21/2024
ENI S.p.A. Common Stock,E,9/24/2024,10/07/2024,9/24/2024,0.54325,2.173,6/05/2024
Arcos Dorados Holdings Inc. Class A Shares,ARCO,9/24/2024,9/27/2024,9/24/2024,0.06,0.24,3/12/2024
