companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
ChampionX Corporation Common Stock ,CHX,4/04/2024,4/26/2024,4/05/2024,0.095,0.34,2/19/2024
Encore Wire Corporation Common Stock,WIRE,4/04/2024,4/19/2024,4/05/2024,0.02,0.08,2/15/2024
Ericsson American Depositary Shares,ERIC,4/04/2024,2/19/2024,4/05/2024,0.129346,0.24446,1/23/2024
"Hannon Armstrong Sustainable Infrastructure Capital, Inc. Common Stock",HASI,4/04/2024,4/19/2024,4/05/2024,0.415,1.66,2/15/2024
Kite Realty Group Trust Common Stock,KRG,4/04/2024,4/12/2024,4/05/2024,0.25,1.0,2/13/2024
