companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Main Street Capital Corporation Common Stock,MAIN,9/06/2024,9/13/2024,9/06/2024,0.245,2.94,5/06/2024
Trane Technologies plc,TT,9/06/2024,9/30/2024,9/06/2024,0.84,3.36,6/07/2024
Garden City Co Colorado,GCCO,9/06/2024,9/27/2024,9/06/2024,5.0,20.0,5/22/2024
