companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
CuriosityStream Inc. Class A Common Stock,CURI,7/12/2024,7/31/2024,7/12/2024,0.025,0.1,5/07/2024
Science Applications International Corporation Common Stock,SAIC,7/12/2024,7/26/2024,7/12/2024,0.37,1.48,6/13/2024
"Buckle, Inc. (The) Common Stock",BKE,7/12/2024,7/26/2024,7/12/2024,0.35,1.4,6/03/2024
"American Eagle Outfitters, Inc. Common Stock",AEO,7/12/2024,7/26/2024,7/12/2024,0.125,0.5,6/04/2024
Advance Auto Parts Inc.,AAP,7/12/2024,7/26/2024,7/12/2024,0.25,1.0,5/21/2024
Wisconsin Electric Power Co 6% PRF PERPETUAL USD 100,WELPM,7/12/2024,7/31/2024,7/12/2024,1.5,6.0,4/18/2024
