companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Regency Centers Corporation 5.875% Series B Cumulative Redeemable Preferred Stock,REGCO,7/16/2024,7/31/2024,7/16/2024,0.3672,1.4688,5/01/2024
Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock,REGCP,7/16/2024,7/31/2024,7/16/2024,0.390625,1.5625,5/01/2024
"Source Capital, Inc. Common Stock",SOR,7/16/2024,7/31/2024,7/16/2024,0.2083,2.4996,4/16/2024
NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest,SRV,7/16/2024,7/31/2024,7/16/2024,0.45,5.4,6/03/2024
Investview,INVUP,7/16/2024,7/15/2024,6/30/2024,0.8125,3.25,6/10/2024
