companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
"Source Capital, Inc. Common Stock",SOR,4/17/2024,4/30/2024,4/18/2024,0.2083,2.4996,1/23/2024
Krungthai Card Public Co Ltd ADR,KGTHY,4/17/2024,5/20/2024,4/18/2024,0.280444,0.2804,N/A
