companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
Oil-Dri Corporation Of America Common Stock,ODC,8/09/2024,8/23/2024,8/09/2024,0.31,1.24,6/05/2024
"Cheniere Energy, Inc. Common Stock",LNG,8/09/2024,8/16/2024,8/09/2024,0.435,1.74,6/17/2024
KKR Income Opportunities Fund Common Shares,KIO,8/09/2024,8/30/2024,8/09/2024,0.1215,1.458,6/20/2024
Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,BNJ,8/09/2024,8/24/2024,8/09/2024,0.28125,1.125,N/A
Connecticut Light & Power Co 4.50% PRF PERPETUAL USD 50 - Series 1963,CNLHP,8/09/2024,9/01/2024,8/09/2024,0.5625,2.25,6/18/2024
Connecticut Light & Power Co 3.90% PRF PERPETUAL USD 50,CNLHN,8/09/2024,9/01/2024,8/09/2024,0.4875,1.95,6/18/2024
